year,month,GS10,SP500_TR,CPI
1871,1,5.32,,12.46406116
1871,2,5.32333333333333,0.01839339,12.84464132
1871,3,5.32666666666667,0.02925926,13.0349719
1871,4,5.33,0.03289949,12.55922645
1871,5,5.33333333333333,0.02988748,12.27381157
1871,6,5.33666666666667,-0.00377229,12.08348099
1871,7,5.34,-0.01417704,12.08348099
1871,8,5.34333333333333,0.01726568,11.8932314
1871,9,5.34666666666667,0.01496173,12.17864628
1871,10,5.35,-0.04717631,12.36889587
1871,11,5.35333333333333,0.01561365,12.36889587
1871,12,5.35666666666667,0.02622126,12.65439174
1872,1,5.36,0.0299455,12.65439174
1872,2,5.37833333333333,0.00868827,12.65439174
1872,3,5.39666666666667,0.03739754,12.84464132
1872,4,5.415,0.03229663,13.13013719
1872,5,5.43333333333333,0.00445142,13.13013719
1872,6,5.45166666666667,-0.00514801,13.0349719
1872,7,5.47,-0.00124594,12.84464132
1872,8,5.48833333333333,-0.00708007,12.93980661
1872,9,5.50666666666667,-0.01306217,13.0349719
1872,10,5.525,0.00897811,12.74947603
1872,11,5.54333333333333,0.0009507,13.13013719
1872,12,5.56166666666667,0.02929293,12.93980661
1873,1,5.58,0.0128616,12.93980661
1873,2,5.57083333333333,0.0128017,13.22522149
1873,3,5.56166666666667,-0.00279126,13.22522149
1873,4,5.5525,-0.00864318,13.22522149
1873,5,5.54333333333333,0.00715112,12.93980661
1873,6,5.53416666666667,-0.00866337,12.55922645
1873,7,5.525,0.00330489,12.55922645
1873,8,5.51583333333333,0.00536553,12.55922645
1873,9,5.50666666666667,-0.07105131,12.55922645
1873,10,5.4975,-0.08124546,12.27381157
1873,11,5.48833333333333,-0.029286,11.8932314
1873,12,5.47916666666667,0.10086634,12.17864628
1874,1,5.47,0.06052036,12.36889587
1874,2,5.43666666666667,0.03594421,12.36889587
1874,3,5.40333333333333,-0.00885417,12.36889587
1874,4,5.37,-0.02167019,12.17864628
1874,5,5.33666666666667,-0.0201087,12.08348099
1874,6,5.30333333333333,0.00167411,11.79806612
1874,7,5.27,0.00616592,11.8932314
1874,8,5.23666666666667,0.00840807,11.79806612
1874,9,5.20333333333333,0.02181208,11.79806612
1874,10,5.17,0.00385463,11.60773554
1874,11,5.13666666666667,0.01490066,11.51265124
1874,12,5.10333333333333,-0.00054705,11.51265124
1875,1,5.07,0.00601138,11.51265124
1875,2,5.03,0.00376285,11.51265124
1875,3,4.99,0.0191777,11.51265124
1875,4,4.95,0.01888163,11.60773554
1875,5,4.91,-0.03301971,11.32232066
1875,6,4.87,-0.01426174,11.13207107
1875,7,4.83,0.00822869,11.13207107
1875,8,4.79,0.01044039,11.22715537
1875,9,4.75,-0.00325964,11.13207107
1875,10,4.71,-0.01020214,11.13207107
1875,11,4.67,0.02214147,11.03690579
1875,12,4.63,0.00572082,10.9417405
1876,1,4.59,0.02631579,10.84657521
1876,2,4.57833333333333,0.0190583,10.84657521
1876,3,4.56666666666667,0.00331858,10.84657521
1876,4,4.555,-0.03215078,10.75149091
1876,5,4.54333333333333,-0.03110599,10.37091074
1876,6,4.53166666666667,-0.00119617,10.08541488
1876,7,4.52,-0.0060241,10.08541488
1876,8,4.50833333333333,-0.03536585,10.18058017
1876,9,4.49666666666667,-0.05470738,10.27574545
1876,10,4.485,0.00135501,10.46599504
1876,11,4.47333333333333,-0.01226158,10.56116033
1876,12,4.46166666666667,0.00138889,10.75149091
1877,1,4.45,-0.0016108,10.9417405
1877,2,4.44083333333333,-0.05254225,10.65632562
1877,3,4.43166666666667,-0.0440993,10.18058017
1877,4,4.4225,-0.06563354,10.46599504
1877,5,4.41333333333333,0.00720522,10.65632562
1877,6,4.40416666666667,-0.06448413,10.08541488
1877,7,4.395,0.05115385,10.18058017
1877,8,4.38583333333333,0.07680409,9.8
1877,9,4.37666666666667,0.0682377,9.704834711
1877,10,4.3675,0.02696245,9.704834711
1877,11,4.35833333333333,-0.01009063,9.514585124
1877,12,4.34916666666667,0.00178937,9.514585124
1878,1,4.34,0.00485128,9.229089256
1878,2,4.33,-0.01671026,9.134004959
1878,3,4.32,0.02378145,8.94367438
1878,4,4.31,0.03257973,8.848509091
1878,5,4.3,0.00765265,8.563094215
1878,6,4.29,0.02557385,8.372844628
1878,7,4.28,0.02502933,8.467928926
1878,8,4.27,-0.00423132,8.563094215
1878,9,4.26,0.02469807,8.563094215
1878,10,4.25,-0.00706203,8.467928926
1878,11,4.24,0.00145594,8.372844628
1878,12,4.23,-0.00144092,8.18251405
1879,1,4.22,0.04207005,8.277679339
1879,2,4.20333333333333,0.04057961,8.372844628
1879,3,4.18666666666667,-0.01201707,8.277679339
1879,4,4.17,0.03713927,8.18251405
1879,5,4.15333333333333,0.04925508,8.18251405
1879,6,4.13666666666667,0.00909475,8.087381157
1879,7,4.12,0.02423611,8.18251405
1879,8,4.10333333333333,0.01141295,8.18251405
1879,9,4.08666666666667,0.04084767,8.467928926
1879,10,4.07,0.11288902,8.94367438
1879,11,4.05333333333333,0.05694979,9.419419835
1879,12,4.03666666666667,0.00135227,9.704834711
1880,1,4.02,0.04209011,9.990330579
1880,2,3.99333333333333,0.02103718,9.990330579
1880,3,3.96666666666667,0.02267628,10.08541488
1880,4,3.94,-0.01918239,9.704834711
1880,5,3.91333333333333,-0.07553089,9.419419835
1880,6,3.88666666666667,0.00821104,9.229089256
1880,7,3.86,0.0500174,9.229089256
1880,8,3.83333333333333,0.03992016,9.229089256
1880,9,3.80666666666667,0.00200706,9.324254545
1880,10,3.78,0.03297941,9.324254545
1880,11,3.75333333333333,0.0565197,9.419419835
1880,12,3.72666666666667,0.04486037,9.514585124
1881,1,3.7,0.0637129,9.419419835
1881,2,3.69333333333333,0.00040388,9.514585124
1881,3,3.68666666666667,0.01505943,9.514585124
1881,4,3.68,0.00053419,9.609669421
1881,5,3.67333333333333,0.04883441,9.514585124
1881,6,3.66666666666667,0.01602564,9.514585124
1881,7,3.66,-0.03121834,9.609669421
1881,8,3.65333333333333,-0.01968504,9.8
1881,9,3.64666666666667,0.01216398,10.18058017
1881,10,3.64,-0.01186667,10.27574545
1881,11,3.63333333333333,0.01077236,10.18058017
1881,12,3.62666666666667,-0.02477114,10.18058017
1882,1,3.62,-0.01053799,10.18058017
1882,2,3.62083333333333,-0.01745495,10.27574545
1882,3,3.62166666666667,0.00287853,10.27574545
1882,4,3.6225,0.00461361,10.37091074
1882,5,3.62333333333333,-0.00749712,10.46599504
1882,6,3.62416666666667,-0.00058377,10.56116033
1882,7,3.625,0.06103286,10.46599504
1882,8,3.62583333333333,0.03444444,10.56116033
1882,9,3.62666666666667,0.01402373,10.27574545
1882,10,3.6275,-0.02297009,10.18058017
1882,11,3.62833333333333,-0.03844042,10.08541488
1882,12,3.62916666666667,0.0097533,9.990330579
1883,1,3.63,-0.00055936,9.990330579
1883,2,3.62916666666667,-0.01776104,10.08541488
1883,3,3.62833333333333,0.01705546,9.990330579
1883,4,3.6275,0.02555507,9.895165289
1883,5,3.62666666666667,-0.01243328,9.8
1883,6,3.62583333333333,0.01335933,9.514585124
1883,7,3.625,-0.01079897,9.324254545
1883,8,3.62416666666667,-0.04062391,9.324254545
1883,9,3.62333333333333,0.01595826,9.229089256
1883,10,3.6225,-0.02217752,9.229089256
1883,11,3.62166666666667,0.01996902,9.134004959
1883,12,3.62083333333333,-0.01694139,9.229089256
1884,1,3.62,-0.02483926,9.229089256
1884,2,3.61166666666667,0.03228282,9.229089256
1884,3,3.60333333333333,0.00133145,9.229089256
1884,4,3.595,-0.04019969,9.038839669
1884,5,3.58666666666667,-0.07572958,8.848509091
1884,6,3.57833333333333,-0.03512545,8.848509091
1884,7,3.57,0.00594731,8.753424793
1884,8,3.56166666666667,0.06869768,8.753424793
1884,9,3.55333333333333,-0.02610759,8.658259504
1884,10,3.545,-0.02699165,8.563094215
1884,11,3.53666666666667,-0.01442005,8.372844628
1884,12,3.52833333333333,0.00363985,8.277679339
1885,1,3.52,-0.01720046,8.277679339
1885,2,3.5075,0.03652319,8.372844628
1885,3,3.495,0.00786613,8.18251405
1885,4,3.4825,0.00317161,8.277679339
1885,5,3.47,-0.00608696,8.087381157
1885,6,3.4575,0.00067515,7.897091074
1885,7,3.445,0.04242636,7.992232066
1885,8,3.4325,0.06097347,7.992232066
1885,9,3.42,-0.00818294,7.897091074
1885,10,3.4075,0.06257527,7.897091074
1885,11,3.395,0.06920393,7.992232066
1885,12,3.3825,-0.00381679,8.18251405
1886,1,3.37,0.00381891,7.992232066
1886,2,3.3825,0.02302404,7.992232066
1886,3,3.395,-0.01705975,7.897091074
1886,4,3.4075,-0.00974149,7.801941983
1886,5,3.42,-0.01576009,7.611651901
1886,6,3.4325,0.04963479,7.51650281
1886,7,3.445,0.0188619,7.611651901
1886,8,3.4575,0.01104909,7.706792893
1886,9,3.47,0.02956238,7.706792893
1886,10,3.4825,0.02878554,7.706792893
1886,11,3.495,0.02804867,7.706792893
1886,12,3.5075,-0.02274036,7.801941983
1887,1,3.52,-0.00735077,7.992232066
1887,2,3.5325,-0.00380824,8.087381157
1887,3,3.545,0.02688779,8.087381157
1887,4,3.5575,0.02630805,8.087381157
1887,5,3.57,0.0205819,8.087381157
1887,6,3.5825,-0.02549435,7.992232066
1887,7,3.595,-0.02097877,7.897091074
1887,8,3.6075,-0.02146691,7.992232066
1887,9,3.62,-0.00913609,7.897091074
1887,10,3.6325,-0.02966233,7.992232066
1887,11,3.645,0.02319712,8.087381157
1887,12,3.6575,-0.00172956,8.277679339
1888,1,3.67,0.01151645,8.372844628
1888,2,3.65166666666667,-0.00177809,8.277679339
1888,3,3.63333333333333,-0.03401199,8.277679339
1888,4,3.615,0.00792815,8.18251405
1888,5,3.59666666666667,0.01767484,8.087381157
1888,6,3.57833333333333,-0.0270793,7.992232066
1888,7,3.56,0.02991184,8.087381157
1888,8,3.54166666666667,0.02523833,8.087381157
1888,9,3.52333333333333,0.02849206,8.087381157
1888,10,3.505,-0.00196252,8.18251405
1888,11,3.48666666666667,-0.01695171,8.277679339
1888,12,3.46833333333333,-0.01542621,8.277679339
1889,1,3.45,0.02317121,7.992232066
1889,2,3.4475,0.01508111,7.897091074
1889,3,3.445,-0.01717767,7.801941983
1889,4,3.4425,0.00171323,7.801941983
1889,5,3.44,0.03065959,7.611651901
1889,6,3.4375,0.02044173,7.611651901
1889,7,3.435,-0.01687924,7.611651901
1889,8,3.4325,0.01671855,7.611651901
1889,9,3.43,0.02766139,7.706792893
1889,10,3.4275,-0.01482273,7.706792893
1889,11,3.425,-0.00585185,7.706792893
1889,12,3.4225,-0.00218069,7.801941983
1890,1,3.42,0.01472431,7.611651901
1890,2,3.43666666666667,-0.00774473,7.611651901
1890,3,3.45333333333333,-0.00407268,7.611651901
1890,4,3.47,0.02430556,7.611651901
1890,5,3.48666666666667,0.04607297,7.706792893
1890,6,3.50333333333333,-0.00385528,7.706792893
1890,7,3.52,-0.00388292,7.706792893
1890,8,3.53666666666667,-0.02015644,7.992232066
1890,9,3.55333333333333,-0.01324707,8.087381157
1890,10,3.57,-0.04166667,8.087381157
1890,11,3.58666666666667,-0.06922572,7.897091074
1890,12,3.60333333333333,-0.01946214,7.897091074
1891,1,3.62,0.05615942,7.801941983
1891,2,3.61833333333333,0.01618457,7.897091074
1891,3,3.61666666666667,-0.01462585,7.992232066
1891,4,3.615,0.03707554,8.087381157
1891,5,3.61333333333333,-0.00033535,7.992232066
1891,6,3.61166666666667,-0.01649832,7.801941983
1891,7,3.61,-0.01271478,7.706792893
1891,8,3.60833333333333,0.03738644,7.706792893
1891,9,3.60666666666667,0.08485463,7.611651901
1891,10,3.605,0.00343965,7.611651901
1891,11,3.60333333333333,-0.01156973,7.51650281
1891,12,3.60166666666667,0.03396825,7.51650281
1892,1,3.6,0.02189926,7.326212727
1892,2,3.6125,0.00519208,7.326212727
1892,3,3.625,0.0142663,7.135922645
1892,4,3.6375,0.00159349,7.040773554
1892,5,3.65,0.00341562,7.040773554
1892,6,3.6625,-0.00194494,7.040773554
1892,7,3.675,0.00348526,7.231071736
1892,8,3.6875,0.01794976,7.326212727
1892,9,3.7,-0.02142645,7.326212727
1892,10,3.7125,0.02367245,7.326212727
1892,11,3.725,-2.534e-05,7.51650281
1892,12,3.7375,-0.00718133,7.611651901
1893,1,3.75,0.02179068,7.897091074
1893,2,3.74583333333333,-0.014235,7.992232066
1893,3,3.74166666666667,-0.03263007,7.801941983
1893,4,3.7375,0.00381827,7.706792893
1893,5,3.73333333333333,-0.08467985,7.611651901
1893,6,3.72916666666667,-0.04330234,7.421361818
1893,7,3.725,-0.08883225,7.231071736
1893,8,3.72083333333333,-0.01900518,6.945632562
1893,9,3.71666666666667,0.07613358,7.231071736
1893,10,3.7125,0.03448322,7.326212727
1893,11,3.70833333333333,0.02017037,7.135922645
1893,12,3.70416666666667,-0.03045222,7.040773554
1894,1,3.7,-0.01574641,6.850483471
1894,2,3.68,0.01858218,6.755342479
1894,3,3.66,0.03424658,6.565052397
1894,4,3.64,0.01767738,6.565052397
1894,5,3.62,-0.03294493,6.565052397
1894,6,3.6,-0.0092803,6.565052397
1894,7,3.58,-0.01638441,6.565052397
1894,8,3.56,0.04202549,6.755342479
1894,9,3.54,0.02003023,6.850483471
1894,10,3.52,-0.02721912,6.660193388
1894,11,3.5,0.00409562,6.660193388
1894,12,3.48,-0.00518433,6.565052397
1895,1,3.46,-0.00759109,6.565052397
1895,2,3.47166666666667,-0.01006471,6.565052397
1895,3,3.48333333333333,0.00407717,6.565052397
1895,4,3.495,0.04700278,6.850483471
1895,5,3.50666666666667,0.05876621,6.945632562
1895,6,3.51833333333333,0.02313811,7.040773554
1895,7,3.53,0.00777128,6.945632562
1895,8,3.54166666666667,0.01830332,6.850483471
1895,9,3.55333333333333,0.00965553,6.850483471
1895,10,3.565,-0.01118084,6.850483471
1895,11,3.57666666666667,-0.03032105,6.850483471
1895,12,3.58833333333333,-0.055374,6.755342479
1896,1,3.6,-0.00792438,6.660193388
1896,2,3.58333333333333,0.04582943,6.565052397
1896,3,3.56666666666667,-0.0122191,6.565052397
1896,4,3.55,0.01268455,6.469903306
1896,5,3.53333333333333,-0.00102187,6.374754215
1896,6,3.51666666666667,-0.01467803,6.279613223
1896,7,3.5,-0.06126157,6.279613223
1896,8,3.48333333333333,-0.05314975,6.279613223
1896,9,3.46666666666667,0.05648513,6.279613223
1896,10,3.45,0.02621987,6.469903306
1896,11,3.43333333333333,0.07196748,6.660193388
1896,12,3.41666666666667,-0.03310502,6.660193388
1897,1,3.4,0.0035545,6.469903306
1897,2,3.39583333333333,-0.00592417,6.469903306
1897,3,3.39166666666667,0.00598086,6.469903306
1897,4,3.3875,-0.0274463,6.374754215
1897,5,3.38333333333333,0.00862069,6.279613223
1897,6,3.37916666666667,0.0502451,6.279613223
1897,7,3.375,0.04800937,6.279613223
1897,8,3.37083333333333,0.06838565,6.565052397
1897,9,3.36666666666667,0.05157895,6.755342479
1897,10,3.3625,-0.02911647,6.660193388
1897,11,3.35833333333333,-0.03215768,6.660193388
1897,12,3.35416666666667,0.02473118,6.660193388
1898,1,3.35,0.03055614,6.660193388
1898,2,3.32916666666667,0.00108094,6.755342479
1898,3,3.30833333333333,-0.0420089,6.755342479
1898,4,3.2875,-0.01385842,6.755342479
1898,5,3.26666666666667,0.06907914,7.231071736
1898,6,3.24583333333333,0.04226557,6.755342479
1898,7,3.225,0.00710968,6.660193388
1898,8,3.20416666666667,0.04057251,6.660193388
1898,9,3.18333333333333,0.00118596,6.660193388
1898,10,3.1625,-0.01779626,6.660193388
1898,11,3.14166666666667,0.03621845,6.660193388
1898,12,3.12083333333333,0.06516291,6.755342479
1899,1,3.1,0.07906785,6.755342479
1899,2,3.10416666666667,0.04059348,6.945632562
1899,3,3.10833333333333,0.0169374,6.945632562
1899,4,3.1125,0.01514714,7.040773554
1899,5,3.11666666666667,-0.03904064,7.040773554
1899,6,3.12083333333333,-0.01979334,7.135922645
1899,7,3.125,0.03742175,7.231071736
1899,8,3.12916666666667,0.02822054,7.326212727
1899,9,3.13333333333333,-0.00818452,7.611651901
1899,10,3.1375,-0.00198456,7.706792893
1899,11,3.14166666666667,0.02167718,7.801941983
1899,12,3.14583333333333,-0.06540248,7.897091074
1900,1,3.15,0.01629983,7.897091074
1900,2,3.14583333333333,0.02110656,7.992232066
1900,3,3.14166666666667,0.0111715,7.992232066
1900,4,3.1375,0.01597444,7.992232066
1900,5,3.13333333333333,-0.04406546,7.801941983
1900,6,3.12916666666667,-0.02628311,7.706792893
1900,7,3.125,0.00373294,7.801941983
1900,8,3.12083333333333,0.01749147,7.706792893
1900,9,3.11666666666667,-0.01967593,7.801941983
1900,10,3.1125,0.04030172,7.706792893
1900,11,3.10833333333333,0.08225874,7.706792893
1900,12,3.10416666666667,0.06404321,7.611651901
1901,1,3.1,0.03277171,7.706792893
1901,2,3.10666666666667,0.02903465,7.611651901
1901,3,3.11333333333333,0.03936782,7.611651901
1901,4,3.12,0.08729139,7.51650281
1901,5,3.12666666666667,-0.04721233,7.51650281
1901,6,3.13333333333333,0.10295386,7.51650281
1901,7,3.14,-0.06400294,7.611651901
1901,8,3.14666666666667,0.01716372,7.706792893
1901,9,3.15333333333333,-0.0017102,7.801941983
1901,10,3.16,-0.00795104,7.801941983
1901,11,3.16666666666667,0.02484513,7.897091074
1901,12,3.17333333333333,-0.01278878,7.992232066
1902,1,3.18,0.02474633,7.897091074
1902,2,3.19,0.01192221,7.897091074
1902,3,3.2,0.00450244,7.897091074
1902,4,3.21,0.03743191,7.992232066
1902,5,3.22,0.00082744,8.087381157
1902,6,3.23,-0.00270883,8.18251405
1902,7,3.24,0.02582045,8.18251405
1902,8,3.25,0.02990988,8.087381157
1902,9,3.26,0.00535579,8.18251405
1902,10,3.27,-0.02854708,8.753424793
1902,11,3.28,-0.03530533,8.467928926
1902,12,3.29,-0.01972087,8.563094215
1903,1,3.3,0.05436542,8.658259504
1903,2,3.30833333333333,-0.00262707,8.658259504
1903,3,3.31666666666667,-0.03591954,8.372844628
1903,4,3.325,-0.03736902,8.372844628
1903,5,3.33333333333333,-0.0157172,8.18251405
1903,6,3.34166666666667,-0.05153509,8.18251405
1903,7,3.35,-0.04199513,8.18251405
1903,8,3.35833333333333,-0.02794039,8.18251405
1903,9,3.36666666666667,-0.01979638,8.277679339
1903,10,3.375,-0.02799201,8.18251405
1903,11,3.38333333333333,0.00783147,8.087381157
1903,12,3.39166666666667,0.05082272,8.087381157
1904,1,3.4,0.02114028,8.277679339
1904,2,3.40666666666667,-0.02266342,8.467928926
1904,3,3.41333333333333,0.00128205,8.372844628
1904,4,3.42,0.02902135,8.277679339
1904,5,3.42666666666667,-0.01690136,8.087381157
1904,6,3.43333333333333,0.00576923,8.087381157
1904,7,3.44,0.04565668,8.087381157
1904,8,3.44666666666667,0.037897,8.18251405
1904,9,3.45333333333333,0.04802663,8.277679339
1904,10,3.46,0.06234859,8.277679339
1904,11,3.46666666666667,0.05756237,8.467928926
1904,12,3.47333333333333,0.0129539,8.467928926
1905,1,3.48,0.02496667,8.467928926
1905,2,3.47583333333333,0.04698794,8.467928926
1905,3,3.47166666666667,0.03139205,8.372844628
1905,4,3.4675,-0.00923849,8.372844628
1905,5,3.46333333333333,-0.04625,8.277679339
1905,6,3.45916666666667,0.01490196,8.277679339
1905,7,3.455,0.0345126,8.277679339
1905,8,3.45083333333333,0.04024145,8.372844628
1905,9,3.44666666666667,0.00620471,8.277679339
1905,10,3.4425,0.01703413,8.277679339
1905,11,3.43833333333333,-0.00241898,8.372844628
1905,12,3.43416666666667,0.02765843,8.467928926
1906,1,3.43,0.03752446,8.467928926
1906,2,3.45,-0.00420719,8.467928926
1906,3,3.47,-0.02153486,8.467928926
1906,4,3.49,-0.01051865,8.467928926
1906,5,3.51,-0.02333687,8.563094215
1906,6,3.53,0.01638526,8.563094215
1906,7,3.55,-0.02248387,8.277679339
1906,8,3.57,0.0774163,8.467928926
1906,9,3.59,0.03410843,8.563094215
1906,10,3.61,-0.02668411,8.753424793
1906,11,3.63,0.02393114,8.848509091
1906,12,3.65,-0.00570661,8.94367438
1907,1,3.67,-0.0250398,8.848509091
1907,2,3.68666666666667,-0.0278356,9.038839669
1907,3,3.70333333333333,-0.09458243,8.94367438
1907,4,3.72,0.00891517,8.94367438
1907,5,3.73666666666667,-0.0304261,9.134004959
1907,6,3.75333333333333,-0.02777778,9.229089256
1907,7,3.77,0.04276467,9.229089256
1907,8,3.78666666666667,-0.07057023,9.229089256
1907,9,3.80333333333333,-0.00586543,9.229089256
1907,10,3.82,-0.10387808,9.324254545
1907,11,3.83666666666667,-0.05325427,8.94367438
1907,12,3.85333333333333,0.05706667,8.753424793
1908,1,3.87,0.04815703,8.658259504
1908,2,3.86083333333333,-0.03122506,8.563094215
1908,3,3.85166666666667,0.04633838,8.563094215
1908,4,3.8425,0.05903324,8.658259504
1908,5,3.83333333333333,0.05873964,8.658259504
1908,6,3.82416666666667,0.00589777,8.658259504
1908,7,3.815,0.04119437,8.753424793
1908,8,3.80583333333333,0.04727799,8.753424793
1908,9,3.79666666666667,-0.00675948,8.753424793
1908,10,3.7875,0.01638821,8.848509091
1908,11,3.77833333333333,0.07177852,8.94367438
1908,12,3.76916666666667,0.02642507,9.038839669
1909,1,3.76,0.00704411,8.94367438
1909,2,3.7725,-0.02495677,9.038839669
1909,3,3.785,0.01751894,9.038839669
1909,4,3.7975,0.04870422,9.229089256
1909,5,3.81,0.03698766,9.324254545
1909,6,3.8225,0.02128764,9.419419835
1909,7,3.835,0.0178852,9.419419835
1909,8,3.8475,0.02772217,9.514585124
1909,9,3.86,0.00450229,9.609669421
1909,10,3.8725,0.00746892,9.8
1909,11,3.885,-0.00133024,9.895165289
1909,12,3.8975,0.01538965,9.990330579
1910,1,3.91,-0.01777913,9.895165289
1910,2,3.91583333333333,-0.03203538,9.895165289
1910,3,3.92166666666667,0.02852795,10.08541488
1910,4,3.9275,-0.02033133,10.18058017
1910,5,3.93333333333333,-0.01258145,9.990330579
1910,6,3.93916666666667,-0.04415098,9.895165289
1910,7,3.945,-0.04635989,9.895165289
1910,8,3.95083333333333,0.02874228,9.8
1910,9,3.95666666666667,0.01113465,9.704834711
1910,10,3.9625,0.05036476,9.419419835
1910,11,3.96833333333333,0.00310712,9.229089256
1910,12,3.97416666666667,-0.02372001,9.229089256
1911,1,3.98,0.0286372,9.229089256
1911,2,3.9825,0.02148508,8.94367438
1911,3,3.985,-0.00751149,9.038839669
1911,4,3.9875,-8.941e-05,8.753424793
1911,5,3.99,0.02577227,8.753424793
1911,6,3.9925,0.0241737,8.753424793
1911,7,3.995,-8.618e-05,8.848509091
1911,8,3.9975,-0.04370024,9.134004959
1911,9,4.0,-0.05025445,9.229089256
1911,10,4.0025,0.01028451,9.229089256
1911,11,4.005,0.0446292,9.134004959
1911,12,4.0075,0.00872841,9.038839669
1912,1,4.01,0.00540432,9.134004959
1912,2,4.04666666666667,-0.00446181,9.229089256
1912,3,4.08333333333333,0.0331167,9.419419835
1912,4,4.12,0.03542384,9.704834711
1912,5,4.15666666666667,0.00307786,9.704834711
1912,6,4.19333333333333,0.00413187,9.609669421
1912,7,4.23,0.00518267,9.609669421
1912,8,4.26666666666667,0.0270829,9.704834711
1912,9,4.30333333333333,0.00915308,9.8
1912,10,4.34,0.00201403,9.8
1912,11,4.37666666666667,-0.0071206,9.8
1912,12,4.41333333333333,-0.03186023,9.704834711
1913,1,4.45,-0.00426439,9.8
1913,2,4.42583333333333,-0.0311828,9.8
1913,3,4.40166666666667,-0.01449275,9.8
1913,4,4.3775,0.00340909,9.8
1913,5,4.35333333333333,-0.02275313,9.7
1913,6,4.32916666666667,-0.04561404,9.8
1913,7,4.305,0.01847291,9.9
1913,8,4.28083333333333,0.03159174,9.9
1913,9,4.25666666666667,0.01420118,10.0
1913,10,4.2325,-0.02696366,10.0
1913,11,4.20833333333333,-0.02058111,10.1
1913,12,4.18416666666667,0.00372671,10.0
1914,1,4.16,0.04596808,10.0
1914,2,4.16666666666667,0.01782159,9.9
1914,3,4.17333333333333,-0.01429835,9.9
1914,4,4.18,-0.01943109,9.8
1914,5,4.18666666666667,0.01082718,9.9
1914,6,4.19333333333333,-0.000306,9.9
1914,7,4.2,-0.05078926,10.0
1914,8,4.20666666666667,0.00477431,10.2
1914,9,4.21333333333333,0.00472005,10.2
1914,10,4.22,0.0046658,10.1
1914,11,4.22666666666667,0.00461155,10.2
1914,12,4.23333333333333,-0.03841146,10.1
1915,1,4.24,0.02245805,10.1
1915,2,4.22416666666667,-0.0086709,10.0
1915,3,4.20833333333333,0.03051603,9.9
1915,4,4.1925,0.07995707,10.0
1915,5,4.17666666666667,-0.01899877,10.1
1915,6,4.16083333333333,0.01577568,10.1
1915,7,4.145,0.00068201,10.1
1915,8,4.12916666666667,0.04688618,10.1
1915,9,4.11333333333333,0.04139222,10.1
1915,10,4.0975,0.05954869,10.2
1915,11,4.08166666666667,0.03892414,10.3
1915,12,4.06583333333333,0.00590204,10.3
1916,1,4.05,-0.01194796,10.4
1916,2,4.065,-0.00989907,10.4
1916,3,4.08,0.00092844,10.5
1916,4,4.095,-0.00660396,10.6
1916,5,4.11,0.02649945,10.7
1916,6,4.125,0.01415858,10.8
1916,7,4.14,-0.00938568,10.8
1916,8,4.155,0.01224901,10.9
1916,9,4.17,0.04558692,11.1
1916,10,4.185,0.03562586,11.3
1916,11,4.2,0.02763193,11.5
1916,12,4.215,-0.03558603,11.6
1917,1,4.23,-0.01861565,11.7
1917,2,4.25833333333333,-0.05136102,12.0
1917,3,4.28666666666667,0.03647564,12.0
1917,4,4.315,-0.00963749,12.6
1917,5,4.34333333333333,-0.02822428,12.8
1917,6,4.37166666666667,0.02619451,13.0
1917,7,4.4,-0.02179388,12.8
1917,8,4.42833333333333,-0.02344805,13.0
1917,9,4.45666666666667,-0.04164224,13.3
1917,10,4.485,-0.04732861,13.5
1917,11,4.51333333333333,-0.07596354,13.5
1917,12,4.54166666666667,-0.0259233,13.7
1918,1,4.57,0.06862745,14.0
1918,2,4.56416666666667,0.03825705,14.1
1918,3,4.55833333333333,-0.012786,14.0
1918,4,4.5525,-0.00217491,14.2
1918,5,4.54666666666667,0.03929727,14.5
1918,6,4.54083333333333,0.00840054,14.7
1918,7,4.535,0.01498881,15.1
1918,8,4.52916666666667,0.01608966,15.4
1918,9,4.52333333333333,0.00131926,15.7
1918,10,4.5175,0.0489611,16.0
1918,11,4.51166666666667,0.03159457,16.3
1918,12,4.50583333333333,-0.01395782,16.5
1919,1,4.5,-0.00035127,16.5
1919,2,4.53916666666667,0.00980149,16.2
1919,3,4.57833333333333,0.03637902,16.4
1919,4,4.6175,0.03896449,16.7
1919,5,4.65666666666667,0.07462555,16.9
1919,6,4.69583333333333,0.03186548,16.9
1919,7,4.735,0.03751991,17.4
1919,8,4.77416666666667,-0.0625368,17.7
1919,9,4.81333333333333,0.02085682,17.8
1919,10,4.8525,0.05601831,18.1
1919,11,4.89166666666667,-0.02487416,18.5
1919,12,4.93083333333333,-0.02457381,18.9
1920,1,4.97,-0.00515415,19.3
1920,2,4.98,-0.07770196,19.5
1920,3,4.99,0.0757716,19.7
1920,4,5.0,-0.00304402,20.3
1920,5,5.01,-0.05773547,20.6
1920,6,5.02,-0.01199338,20.9
1920,7,5.03,0.00419087,20.8
1920,8,5.04,-0.03374737,20.3
1920,9,5.05,0.04117325,20.0
1920,10,5.06,0.00670584,19.9
1920,11,5.07,-0.04535004,19.8
1920,12,5.08,-0.08389037,19.4
1921,1,5.09,0.05024229,19.0
1921,2,5.02416666666667,-0.00115213,18.4
1921,3,4.95833333333333,-0.01962347,18.3
1921,4,4.8925,0.01033551,18.1
1921,5,4.82666666666667,0.0362904,17.7
